index,max_depth,learn_rate,accuracy
138,4.0,1.3188590604026846,47.0
139,54.0,1.813020134228188,22.0
140,24.0,1.6794630872483225,19.0
141,63.0,0.6377181208053692,22.0
142,28.0,0.1168456375838926,69.0
143,18.0,0.2771140939597316,84.0
144,28.0,1.118523489932886,23.0
145,18.0,1.6393959731543626,44.0
146,20.0,0.3305369127516778,96.0
147,39.0,0.7846308724832215,48.0
148,32.0,0.01,66.0
149,9.0,0.6644295302013423,78.0
150,62.0,1.5459060402684563,22.0
151,50.0,1.3322147651006713,14.0
152,2.0,0.5976510067114095,88.0
153,4.0,2.0,49.0
154,44.0,0.6911409395973155,71.0
155,18.0,0.2236912751677852,80.0
156,3.0,0.2771140939597316,84.0
157,17.0,2.0,46.0
158,42.0,1.212013422818792,14.0
159,24.0,0.4507382550335571,78.0
160,43.0,1.3455704697986577,22.0
161,32.0,0.9716107382550336,44.0
162,11.0,0.0767785234899328,98.0
163,13.0,0.704496644295302,85.0
164,2.0,0.7312080536912752,94.0
165,27.0,1.278791946308725,21.0
166,39.0,1.185302013422819,14.0
167,59.0,1.2921476510067114,24.0
168,33.0,1.5191946308724833,18.0
169,35.0,0.5709395973154363,27.0
170,47.0,1.1719463087248323,10.0
171,31.0,1.0918120805369127,37.0
172,24.0,1.599328859060403,21.0
173,60.0,1.185302013422819,29.0
174,50.0,1.2520805369127517,19.0
175,27.0,1.5459060402684563,25.0
176,12.0,1.7328859060402686,50.0
177,38.0,0.9716107382550336,26.0
178,10.0,0.9448993288590604,89.0
179,57.0,1.692818791946309,12.0
180,61.0,1.652751677852349,18.0
181,53.0,0.4240268456375839,41.0
182,53.0,1.652751677852349,21.0
183,6.0,1.2921476510067114,46.0
184,13.0,0.0634228187919463,68.0
185,55.0,0.0634228187919463,66.0
186,47.0,1.692818791946309,19.0
187,12.0,1.9198657718120808,45.0
188,10.0,0.7178523489932886,85.0
189,30.0,0.3038255033557047,59.0
190,15.0,1.4257046979865773,46.0
191,34.0,0.7846308724832215,56.0
192,21.0,1.9198657718120808,22.0
193,19.0,1.4791275167785236,66.0
194,20.0,1.3589261744966443,36.0
195,9.0,0.4373825503355705,76.0
196,36.0,0.4106711409395973,32.0
197,4.0,1.2253691275167786,49.0
198,39.0,0.5575838926174497,52.0
199,4.0,0.6911409395973155,68.0
200,38.0,1.9866442953020136,10.0
201,10.0,1.973288590604027,69.0
202,41.0,0.864765100671141,33.0
203,40.0,1.2520805369127517,21.0
204,49.0,0.8514093959731545,55.0
205,62.0,0.2904697986577181,64.0
206,56.0,0.2771140939597316,47.0
207,29.0,1.2520805369127517,22.0
208,51.0,0.4106711409395973,25.0
209,28.0,0.2236912751677852,38.0
210,51.0,1.011677852348993,13.0
211,20.0,1.3322147651006713,40.0
212,35.0,0.4240268456375839,35.0
213,53.0,1.0383892617449666,16.0
214,10.0,1.7996644295302011,58.0
215,50.0,0.2904697986577181,42.0
216,31.0,1.706174496644295,19.0
217,57.0,0.7178523489932886,63.0
218,22.0,1.9332214765100677,34.0
219,50.0,0.4507382550335571,39.0
220,9.0,1.8397315436241608,47.0
221,8.0,1.4924832214765102,48.0
222,14.0,0.771275167785235,91.0
223,19.0,0.4774496644295302,95.0
224,58.0,1.3322147651006713,18.0
225,56.0,1.5191946308724833,19.0
226,51.0,1.9465771812080537,22.0
227,41.0,0.0233557046979865,35.0
228,34.0,0.7979865771812081,45.0
229,17.0,1.5058389261744969,54.0
230,13.0,0.7312080536912752,95.0
231,26.0,0.4774496644295302,54.0
232,10.0,0.6377181208053692,62.0
233,11.0,0.7979865771812081,95.0
234,40.0,0.3305369127516778,58.0
235,64.0,1.4924832214765102,14.0
236,21.0,0.3839597315436241,28.0
237,1.0,0.8781208053691275,49.0
238,40.0,0.0767785234899328,52.0
239,53.0,1.305503355704698,13.0
240,15.0,1.626040268456376,65.0
241,43.0,0.0634228187919463,56.0
242,56.0,0.263758389261745,65.0
243,55.0,1.612684563758389,18.0
244,33.0,0.8514093959731545,36.0
245,47.0,0.3038255033557047,31.0
246,52.0,0.9983221476510068,73.0
247,22.0,0.7312080536912752,47.0
248,6.0,1.8263758389261744,70.0
249,55.0,1.1051677852348991,18.0
250,58.0,0.2771140939597316,27.0
251,34.0,1.439060402684564,29.0
252,31.0,1.786308724832215,13.0
253,50.0,2.0,20.0
254,14.0,1.439060402684564,58.0
255,16.0,0.8113422818791947,84.0
256,36.0,1.879798657718121,17.0
257,44.0,1.439060402684564,19.0
258,21.0,0.5842953020134228,69.0
259,1.0,1.719530201342282,45.0
260,38.0,1.9866442953020136,30.0
261,15.0,1.465771812080537,49.0
262,63.0,1.4924832214765102,30.0
263,36.0,1.1585906040268457,11.0
264,19.0,1.8664429530201343,58.0
265,11.0,0.103489932885906,94.0
266,10.0,1.6393959731543626,79.0
267,10.0,0.2370469798657718,82.0
268,29.0,0.8380536912751678,42.0
269,14.0,1.011677852348993,50.0
270,39.0,1.2253691275167786,23.0
271,33.0,1.706174496644295,11.0
272,52.0,1.465771812080537,16.0
273,29.0,0.51751677852349,45.0
274,5.0,1.9198657718120808,69.0
275,32.0,0.7579194630872483,30.0
276,53.0,1.0651006711409396,23.0
277,11.0,0.4908053691275168,93.0
278,22.0,0.6911409395973155,63.0
279,41.0,0.958255033557047,37.0
280,5.0,1.051744966442953,50.0
281,61.0,0.8113422818791947,31.0
282,48.0,1.011677852348993,21.0
283,48.0,0.1302013422818792,25.0
284,52.0,1.652751677852349,11.0
285,7.0,1.5859731543624165,55.0
286,48.0,0.9448993288590604,50.0
287,57.0,1.893154362416108,21.0
288,3.0,0.7579194630872483,84.0
289,45.0,0.3038255033557047,30.0
290,51.0,1.706174496644295,22.0
291,26.0,1.5859731543624165,10.0
292,11.0,1.051744966442953,49.0
293,46.0,1.6794630872483225,11.0
294,12.0,1.4924832214765102,41.0
295,51.0,1.3589261744966443,16.0
296,45.0,1.4924832214765102,17.0
297,3.0,0.3706040268456376,78.0
298,5.0,1.2654362416107383,76.0
299,3.0,1.7729530201342285,53.0
300,62.0,1.879798657718121,25.0
301,9.0,0.1702684563758389,79.0
302,10.0,1.7729530201342285,63.0
303,46.0,0.7846308724832215,47.0
304,56.0,1.2654362416107383,22.0
305,13.0,1.879798657718121,61.0
306,43.0,0.864765100671141,41.0
307,16.0,1.2921476510067114,52.0
308,9.0,0.0767785234899328,82.0
309,13.0,0.0767785234899328,82.0
310,9.0,1.1051677852348991,48.0
311,22.0,1.5859731543624165,11.0
312,5.0,0.7846308724832215,74.0
313,62.0,1.5058389261744969,29.0
314,51.0,0.3305369127516778,39.0
315,61.0,1.906510067114094,19.0
316,59.0,1.4123489932885906,12.0
317,48.0,0.4106711409395973,41.0
318,37.0,0.8514093959731545,67.0
319,61.0,1.853087248322148,25.0
320,8.0,2.0,40.0
321,1.0,0.7312080536912752,58.0
322,11.0,0.9716107382550336,98.0
323,39.0,0.2504026845637584,32.0
324,25.0,1.051744966442953,15.0
325,34.0,1.9332214765100677,17.0
326,8.0,0.7579194630872483,75.0
327,2.0,0.5976510067114095,67.0
328,2.0,1.559261744966443,50.0
329,35.0,0.9315436241610738,52.0
330,57.0,1.0383892617449666,32.0
331,56.0,0.9849664429530202,39.0
332,28.0,1.7996644295302011,28.0
333,58.0,1.893154362416108,13.0
334,61.0,0.704496644295302,55.0
335,31.0,0.9048322147651008,49.0
336,46.0,1.626040268456376,29.0
337,61.0,0.9983221476510068,56.0
338,51.0,1.8664429530201343,15.0
339,36.0,0.6243624161073826,23.0
340,12.0,0.3438926174496644,86.0
341,34.0,0.2771140939597316,59.0
342,13.0,1.906510067114094,66.0
343,47.0,0.3973154362416107,56.0
344,52.0,0.9315436241610738,49.0
345,34.0,0.1435570469798658,66.0
346,46.0,1.6794630872483225,15.0
347,22.0,0.2771140939597316,43.0
348,3.0,1.5726174496644296,48.0
349,26.0,0.6644295302013423,33.0
350,7.0,0.0500671140939597,89.0
351,49.0,1.5859731543624165,22.0
352,49.0,0.6911409395973155,31.0
353,56.0,1.5459060402684563,17.0
354,62.0,1.439060402684564,16.0
355,39.0,1.8397315436241608,22.0
356,61.0,0.1435570469798658,27.0
357,40.0,1.879798657718121,14.0
358,25.0,0.2236912751677852,51.0
359,32.0,0.4908053691275168,36.0
360,1.0,1.1585906040268457,50.0
361,1.0,0.4373825503355705,49.0
362,63.0,0.4774496644295302,24.0
363,56.0,1.2654362416107383,17.0
364,36.0,1.5459060402684563,16.0
365,37.0,0.263758389261745,32.0
366,12.0,1.4123489932885906,42.0
367,34.0,0.8914765100671141,37.0
368,63.0,1.853087248322148,14.0
369,63.0,1.5459060402684563,12.0
370,50.0,1.3589261744966443,29.0
371,48.0,0.5575838926174497,51.0
372,17.0,0.7846308724832215,90.0
373,38.0,1.1585906040268457,17.0
374,59.0,0.2771140939597316,32.0
375,34.0,1.5859731543624165,17.0
376,30.0,0.4373825503355705,25.0
377,9.0,0.4640939597315436,92.0
378,8.0,0.1836241610738255,97.0
379,29.0,1.53255033557047,17.0
380,63.0,0.8781208053691275,50.0
381,57.0,0.7979865771812081,63.0
382,56.0,0.3839597315436241,27.0
383,48.0,1.9599328859060403,19.0
384,36.0,1.185302013422819,19.0
385,53.0,1.398993288590604,27.0
386,9.0,0.8514093959731545,94.0
387,48.0,1.8664429530201343,10.0
388,23.0,0.1569127516778523,51.0
389,38.0,0.9716107382550336,51.0
390,4.0,0.7846308724832215,83.0
391,10.0,0.263758389261745,76.0
392,20.0,0.3438926174496644,83.0
393,47.0,1.1986577181208051,13.0
394,24.0,0.1569127516778523,71.0
395,12.0,1.2520805369127517,48.0
396,2.0,1.2654362416107383,47.0
397,45.0,0.611006711409396,25.0
398,14.0,1.0383892617449666,67.0
399,44.0,0.8246979865771813,45.0
400,29.0,1.6794630872483225,16.0
401,59.0,0.4507382550335571,57.0
402,9.0,1.5459060402684563,72.0
403,11.0,1.011677852348993,40.0
404,49.0,1.118523489932886,21.0
405,39.0,0.3839597315436241,69.0
406,23.0,0.357248322147651,66.0
407,47.0,1.906510067114094,31.0
408,40.0,0.2771140939597316,32.0
409,53.0,1.2520805369127517,22.0
410,49.0,1.9866442953020136,20.0
411,5.0,1.2520805369127517,65.0
412,23.0,0.2103355704697986,42.0
413,19.0,0.2236912751677852,75.0
414,44.0,0.7579194630872483,54.0
415,53.0,0.958255033557047,66.0
416,32.0,0.6243624161073826,61.0
417,64.0,1.626040268456376,19.0
418,34.0,0.357248322147651,58.0
419,63.0,1.4123489932885906,30.0
420,21.0,0.01,76.0
421,22.0,1.1051677852348991,29.0
422,22.0,1.305503355704698,11.0
423,6.0,1.7595973154362416,53.0
424,25.0,1.9866442953020136,20.0
425,17.0,1.5191946308724833,41.0
426,9.0,0.2771140939597316,82.0
427,8.0,1.5459060402684563,49.0
428,32.0,0.6243624161073826,74.0
429,24.0,1.9599328859060403,34.0
430,40.0,0.0901342281879194,39.0
431,17.0,0.7178523489932886,63.0
432,27.0,0.9048322147651008,27.0
433,56.0,1.2253691275167786,15.0
434,1.0,0.7979865771812081,53.0
435,18.0,0.2370469798657718,96.0
436,27.0,1.3322147651006713,12.0
437,35.0,1.278791946308725,20.0
438,21.0,0.4507382550335571,38.0
439,55.0,1.7595973154362416,10.0
440,24.0,1.853087248322148,11.0
441,63.0,1.212013422818792,11.0
442,32.0,1.9599328859060403,39.0
443,58.0,0.9849664429530202,52.0
444,52.0,1.278791946308725,16.0
445,42.0,0.0500671140939597,40.0
446,11.0,1.1585906040268457,59.0
447,11.0,1.599328859060403,50.0
448,1.0,0.7312080536912752,45.0
449,33.0,0.1168456375838926,67.0
450,49.0,1.0918120805369127,29.0
451,41.0,0.1302013422818792,48.0
452,63.0,0.5842953020134228,37.0
453,35.0,0.1569127516778523,39.0
454,40.0,1.4123489932885906,11.0
455,55.0,0.7178523489932886,28.0
456,55.0,0.1302013422818792,39.0
457,43.0,1.1585906040268457,19.0
458,17.0,1.559261744966443,66.0
459,21.0,0.0634228187919463,60.0
460,37.0,0.8914765100671141,35.0
461,11.0,1.2654362416107383,45.0
462,44.0,0.8514093959731545,63.0
463,59.0,1.0784563758389265,13.0
464,49.0,0.3973154362416107,67.0
465,60.0,1.7328859060402686,14.0
466,10.0,2.0,63.0
467,48.0,1.973288590604027,16.0
468,4.0,1.7328859060402686,56.0
469,30.0,0.4640939597315436,32.0
470,8.0,1.9866442953020136,48.0
471,12.0,1.465771812080537,60.0
472,40.0,1.9599328859060403,17.0
473,38.0,0.8781208053691275,51.0
474,27.0,1.439060402684564,37.0
475,31.0,1.7996644295302011,17.0
476,32.0,1.893154362416108,22.0
477,55.0,1.9866442953020136,18.0
478,15.0,0.3973154362416107,83.0
479,30.0,1.813020134228188,22.0
480,31.0,1.7996644295302011,14.0
481,11.0,0.4373825503355705,70.0
482,41.0,1.692818791946309,18.0
483,15.0,0.8514093959731545,74.0
484,29.0,0.2771140939597316,41.0
485,35.0,0.7312080536912752,44.0
486,26.0,1.4924832214765102,29.0
487,26.0,0.6777852348993288,44.0
488,50.0,1.02503355704698,15.0
489,50.0,1.6393959731543626,26.0
490,1.0,0.2370469798657718,45.0
491,39.0,0.7846308724832215,48.0
492,63.0,1.6661073825503356,27.0
493,63.0,1.879798657718121,21.0
494,62.0,1.051744966442953,30.0
495,18.0,0.01,97.0
496,41.0,0.4240268456375839,74.0
497,48.0,1.5859731543624165,20.0
498,54.0,0.1435570469798658,74.0
499,45.0,0.704496644295302,26.0
