  6.29021983e-02 7.80273294e-01 5.03998135e-01 5.36614026e-01
  6.48687665e-01 7.92958936e-02 8.71454725e-01 7.96830004e-01
  3.85659309e-01 5.40786650e-01 9.94619948e-01 3.76320204e-01
  9.70042877e-01 7.42269647e-01 8.43703832e-01 9.83898654e-01
  3.28239392e-01 4.80845209e-01 4.77502429e-01 9.46269597e-01
  4.27252567e-01 3.26219282e-01 2.84584533e-01 6.89169964e-02
  7.56616985e-01 7.20207588e-01 9.28476408e-01 1.41919885e-02
  7.32200558e-01 8.31494023e-01 1.66481822e-01 4.50266296e-01
  9.73407006e-02 8.21438115e-01 2.90596792e-02 8.04103584e-01
  8.18344731e-01 7.04221741e-01 2.11583015e-01 6.92664685e-02
  2.22652777e-01 9.06371693e-01 6.73705271e-01 3.59084520e-01
  2.17400563e-02 1.74022802e-02 7.24371314e-01 2.76846325e-01
  9.31407943e-01 9.49411610e-01 5.58514138e-01 6.84879346e-01
  7.98113901e-01 1.65519248e-01 7.19105629e-01 2.07038613e-01]
 [5.70240001e-01 6.77610736e-01 8.25606104e-01 7.96650898e-01
  5.53957184e-01 3.19927013e-01 9.79759288e-01 5.23726410e-01
  7.29232095e-01 7.01332437e-01 6.09186863e-01 9.87017127e-01
  6.58993660e-01 9.71660134e-01 2.31794538e-02 9.44270059e-01
  6.67331794e-01 3.21102086e-01 7.07734019e-02 1.91405218e-01
  7.64839055e-01 1.01937084e-01 1.93843989e-01 7.86405523e-01
  1.15756957e-01 6.85532374e-01 5.94663208e-02 5.44199109e-01
  3.35633450e-01 6.03921000e-01 1.73336106e-01 9.16090224e-01
  2.04838781e-01 1.85824609e-01 8.14695070e-02 6.37249506e-01
  8.33310735e-01 6.93679413e-01 5.66187251e-02 2.75844657e-01
  7.23989607e-01 3.80704739e-01 6.55932831e-01 6.57559631e-01
  1.93175936e-01 5.74504374e-01 7.38213150e-01 3.44207683e-01
  8.11336758e-01 1.11453713e-01 3.22003768e-01 8.31947821e-01
  5.95105145e-02 9.38013733e-01 6.34304154e-01 1.21302998e-01
  6.62426794e-02 1.33164270e-02 6.50841624e-01 9.87595399e-01
  1.48850585e-01 2.23148851e-01 8.20027392e-01 9.39921529e-01
  4.39745177e-01 8.47845508e-01 6.36417910e-01 6.65477185e-01
  2.53362510e-01 1.86600199e-01 8.52467631e-01 4.45059257e-01
  9.04387468e-01 2.20797351e-01 2.46123321e-01 2.04202506e-01
  6.48662056e-01 2.34875078e-01 3.10841911e-01 9.42402634e-01
  5.30371513e-01 3.45726264e-02 4.32434968e-01 5.14416404e-01]
 [1.49306842e-01 7.33602427e-01 9.62555064e-01 4.92414223e-01
  9.78486605e-02 1.89182114e-01 8.75539726e-01 1.62411483e-01
  8.87221560e-01 9.11997062e-01 8.90577832e-01 6.15720010e-01
  4.90936258e-01 3.23403238e-01 4.83311051e-01 1.97212411e-01
  1.92759582e-01 9.56719891e-01 7.25925579e-01 7.10455148e-01
  9.31355766e-01 8.57794303e-01 4.27833889e-01 1.78116866e-01
  6.96063767e-01 8.81961562e-01 9.69030886e-01 3.91897907e-01
  6.05502609e-01 9.82451373e-01 5.54683839e-01 2.36801246e-01
  1.25422401e-01 8.57091232e-01 2.47832015e-01 9.86027878e-01
  3.01890756e-01 5.01458155e-01 4.72315862e-01 4.64571553e-01
  2.29929478e-01 5.72465615e-02 2.56142765e-01 9.97199508e-01
  4.33936595e-01 3.70398064e-01 2.70734596e-01 7.36784283e-01
  1.49576565e-02 8.58407256e-01 9.14449935e-01 6.98423107e-01
  6.65027494e-01 9.37516097e-01 6.57834381e-01 3.24401382e-01
  9.58154088e-01 2.49564125e-01 2.30528009e-01 7.10249116e-01
  2.80960951e-01 4.12545608e-01 8.68668330e-01 4.23506844e-01
  7.15167476e-02 9.77115669e-01 7.18768573e-01 6.75866091e-01
  6.75518913e-01 9.78689787e-01 3.30627300e-01 9.52196099e-01
  3.97046909e-01 4.41837539e-01 7.09064975e-01 7.65142506e-01
  1.99768524e-01 1.08413440e-01 1.28258345e-01 2.65991583e-01
  7.55109544e-01 9.53431084e-01 5.85464099e-01 2.80807000e-01]
 [5.46967079e-01 5.40950298e-01 8.73663622e-01 1.53632646e-01
  9.98348183e-01 8.59169392e-01 4.34952119e-01 6.08940356e-01
  7.38828239e-01 8.92583598e-01 5.79236490e-01 8.44525194e-01
  9.64164698e-01 6.66558759e-01 7.48100883e-01 2.92603440e-01
  1.21401406e-01 3.64838020e-01 8.90188693e-01 2.89115828e-01
  9.52981933e-02 8.45536411e-01 2.23212161e-01 4.03368353e-01
  8.97569155e-01 5.89002728e-02 3.26597920e-02 2.63581723e-01
  8.36419232e-02 6.15097186e-01 8.70577932e-01 1.53894084e-01
  7.74699297e-02 4.70201299e-01 6.08603211e-01 3.53096882e-01
  3.34636347e-01 4.90113304e-01 8.59841212e-01 5.80067867e-01
  3.01022479e-01 9.95309755e-02 9.40550273e-01 9.08000918e-01
  3.36255662e-01 2.26743388e-01 6.37992890e-01 3.11714679e-02
  5.65783297e-01 7.42924330e-01 1.51340930e-01 7.96748802e-01
  6.25668630e-01 9.51266350e-02 7.97783480e-01 7.95402591e-01
  2.53196616e-01 8.77608737e-01 3.99020082e-01 7.20289049e-02
  6.46478115e-02 6.58083723e-01 2.35523808e-01 7.77471562e-01
  8.64840247e-01 5.30258551e-01 5.09116659e-01 7.09799587e-01
  8.18832522e-01 8.96455803e-01 3.54356184e-01 3.49047922e-01
  8.32812900e-01 4.28327605e-02 7.30259939e-01 3.97753825e-01
  6.87704922e-01 8.41475516e-01 1.49593612e-01 6.88447095e-01
  7.18184640e-01 3.91377379e-02 5.77092474e-02 9.62098001e-01]
 [2.89300390e-01 8.28093991e-01 7.36482595e-01 5.78645338e-01
  6.40190864e-01 8.34268887e-01 7.23041574e-01 1.95164693e-01
  4.65427960e-01 5.47021568e-01 6.43272080e-01 9.64743060e-01
  6.67979283e-01 1.63027782e-01 1.50819223e-01 7.79459121e-01
  4.87863059e-01 8.00198306e-01 9.53717313e-01 6.07115906e-01
  8.02716385e-01 2.15402541e-01 8.99610017e-01 7.90316765e-01
  2.53356968e-01 4.21119632e-01 8.36106009e-01 6.92046902e-01
  2.00616578e-01 3.96330105e-01 2.27370307e-01 5.59809070e-01
  8.52657020e-01 8.25133540e-02 3.22338454e-01 1.27325650e-01
  5.27108306e-01 4.20500820e-01 7.06668023e-01 4.04875084e-01
  3.52995689e-01 6.91279110e-01 4.22637171e-01 2.13251821e-01
  6.25779386e-01 8.51376010e-01 9.34433151e-03 6.64221418e-01
  8.58773262e-01 4.07711895e-01 9.49649946e-01 7.88526168e-01
  9.97879304e-01 9.01586363e-01 8.34090982e-01 6.30128225e-01
  4.36684488e-01 8.28228855e-01 6.99014511e-01 3.58596789e-01
  7.81660808e-01 5.64308896e-01 1.65691119e-01 9.89050238e-01
  5.16178658e-01 5.35372652e-01 3.72258766e-01 4.69876625e-02
  5.47728794e-01 3.15726495e-01 9.39229876e-01 2.02888218e-01
  1.99282563e-01 4.16202409e-01 6.40676930e-01 8.45249747e-01
  7.88102306e-01 6.84208801e-01 9.21924334e-01 1.72898199e-01
  1.98373775e-01 3.50664066e-02 4.19995983e-01 2.42488728e-01]
 [7.81438570e-01 5.43095886e-01 2.73582894e-01 1.55315495e-01
  6.64162152e-01 6.48760186e-01 2.51461293e-01 6.59552792e-01
  8.01703947e-01 3.74103092e-01 3.30610495e-01 7.72172622e-01
  8.91966795e-01 2.10469225e-01 7.91496271e-01 5.70352435e-01
  5.77385940e-01 4.44676416e-01 4.75519295e-01 3.31309359e-01
  7.53908204e-01 1.79164018e-04 3.56266908e-01 3.16808217e-01
  8.15659519e-01 8.36706835e-01 6.48797180e-01 9.46145625e-01
  7.43501276e-01 3.79006162e-01 4.10768557e-01 2.38188656e-01
  5.79759812e-01 9.76935697e-01 9.08040890e-01 5.37531591e-01
  2.47527946e-01 8.15473025e-01 1.56570735e-01 1.78567627e-01
  6.49293541e-01 3.62973841e-01 9.50918574e-01 3.54249996e-01
  8.99444342e-01 9.71905408e-01 1.54575066e-01 6.87398536e-04
  6.15021767e-01 9.54018491e-01 2.38188511e-01 4.25528162e-01
  9.39149850e-01 9.09844641e-02 9.11675230e-01 1.70340285e-01
  1.71481967e-01 7.72292987e-01 5.17472189e-01 1.16891202e-01
  4.93907336e-01 1.31789108e-01 2.41272893e-01 6.51580174e-01
  2.15754818e-01 7.32244147e-01 4.66534416e-01 5.45101721e-01
  2.95391260e-01 5.88185956e-01 3.07655050e-01 9.23643907e-01
  5.49849682e-01 9.36695128e-02 5.46598849e-01 5.65883013e-01
  7.14553970e-01 9.81076881e-02 4.96717273e-01 4.00986879e-01
  3.06425346e-02 1.50114333e-01 3.59945171e-01 5.47973655e-02]
 [9.56834238e-01 3.39621309e-01 6.75037341e-01 7.03207857e-01
  8.49876158e-01 8.04607511e-01 4.68583462e-01 2.15946301e-01
  4.29905641e-01 1.14605518e-01 8.43651049e-01 1.18026102e-01
  4.13274021e-01 5.84662800e-01 1.30559367e-01 3.03261060e-02
  1.85415489e-01 6.77084204e-01 7.93348312e-01 3.69125547e-01
  4.96274268e-01 1.27662554e-01 9.22977571e-01 3.70567185e-01
  8.60182280e-01 5.20301195e-01 6.08455067e-01 1.55671250e-01
  3.24931204e-02 6.65501655e-01 2.95448744e-01 1.60911537e-01
  1.35093133e-01 2.34014855e-01 7.98215321e-03 1.85787023e-01
  8.15103233e-01 4.15846507e-01 7.01986905e-01 9.41005161e-01
  4.33358715e-01 2.88346378e-01 9.49249460e-01 8.40815810e-01
  6.40484105e-01 1.04425434e-01 6.46236083e-01 9.01023869e-01
  3.07570412e-01 4.45044800e-01 8.99497458e-01 2.52943650e-01
  8.93436534e-01 6.82267916e-01 9.78553501e-01 7.95865635e-03
  3.46945610e-01 7.65603845e-01 5.57346230e-01 9.59689903e-01
  2.20887829e-01 5.76629614e-01 9.75879417e-01 1.58836769e-01
  9.33977346e-01 8.98410030e-01 7.52770426e-02 9.22001164e-01
  7.73332675e-01 4.63987377e-01 2.08087741e-01 8.17495576e-01
  3.69606833e-01 3.59366155e-01 7.53638014e-01 1.00113612e-01
  1.44107443e-01 3.29046907e-01 3.03486860e-01 6.24809765e-01
  2.11240528e-01 6.35050266e-01 4.19229170e-01 9.64986821e-02]
 [5.88565320e-01 8.53335734e-01 3.74699512e-01 1.49420387e-01
  5.72659699e-01 1.83468931e-01 6.69925960e-01 6.77830244e-01
  7.80788565e-01 5.94820509e-03 3.79653841e-01 5.72462421e-01
  3.03611695e-01 2.56852759e-01 3.91314902e-01 1.22421173e-01
  3.08086246e-01 2.66652816e-01 4.59040953e-01 6.89473729e-03
  5.51059809e-01 8.44986963e-01 7.20679094e-01 3.67904315e-01
  2.29464608e-01 7.98394910e-01 8.79490201e-02 5.46474239e-01
  3.74401114e-01 3.73781411e-01 9.34836833e-01 3.88689147e-01
  1.33797405e-01 4.56022031e-01 2.47814684e-01 6.59881654e-01
  4.88326221e-02 7.14280772e-01 4.16762293e-01 6.37142647e-01
  2.35932884e-02 8.81152852e-01 2.88110385e-01 3.91995628e-01
  1.14405391e-01 1.15518269e-01 2.99412969e-02 2.96254836e-01
  2.28429462e-01 4.70036431e-01 5.02848810e-01 2.59052810e-01
  5.49784657e-01 8.90541643e-01 9.26484530e-01 4.33198583e-01
  1.14539982e-01 1.14241382e-01 6.21576661e-02 3.55829294e-01
  3.14011690e-01 7.33562150e-01 1.17314004e-01 5.72574369e-02
  8.11145844e-01 4.00650501e-01 3.53987796e-01 8.28474149e-01
  3.43552956e-01 1.99353232e-01 1.93949745e-01 3.12709191e-01
  3.53404345e-01 4.86447378e-01 3.93520716e-01 7.29097371e-01
  2.36801455e-01 6.84436594e-01 7.90865578e-01 8.35172984e-01
  7.60069711e-01 5.62219272e-01 5.26882247e-01 2.70486961e-01]
 [8.05369764e-01 3.94009165e-01 1.15750719e-01 2.73095617e-01
  1.80242759e-01 6.93431098e-01 7.33716823e-01 1.64746562e-01
  5.29506733e-01 2.46854424e-02 7.17176429e-01 8.88837069e-01
  5.26476989e-01 9.50232888e-01 3.98630606e-01 4.84939168e-01
  4.72133340e-01 3.57567290e-01 4.93063048e-01 6.22158722e-01
  7.98042757e-02 3.33023485e-01 3.91723201e-01 7.85960886e-01
  8.23114091e-01 5.08230044e-01 6.96267629e-01 4.29277393e-01
  2.92700803e-01 6.38170875e-01 6.41962017e-01 7.13361386e-01
  2.83516089e-01 1.75710936e-01 6.34429205e-01 9.02017261e-01
  2.20025698e-01 6.14822675e-01 1.34838934e-01 2.08273160e-01
  6.18264716e-02 7.33426111e-01 5.81409229e-01 2.97408565e-01
  7.04722738e-01 5.71746264e-01 4.30225965e-01 4.07217625e-01
  3.04050491e-01 3.32355733e-01 7.76443750e-01 5.88635539e-01
  1.00501213e-01 2.65103479e-01 9.35727238e-02 4.70854916e-01
  6.26578510e-01 7.88984089e-01 9.25323263e-01 2.53295276e-02
  3.65145884e-01 7.47595117e-01 8.58726711e-01 9.27142382e-01
  5.65546170e-01 9.05839483e-01 3.84181372e-01 1.39831746e-01
  1.02177807e-01 2.23731947e-02 9.69263176e-01 6.97243118e-01
  6.80214803e-01 3.44462527e-02 2.59347633e-01 4.59791812e-01
  1.98516277e-01 3.32320282e-01 7.82315569e-01 7.02702483e-01
  4.88561381e-01 3.26249189e-01 7.57155393e-02 4.21664850e-01]
 [7.11264996e-01 7.82413725e-01 4.63854115e-01 2.21652266e-01
  2.86693786e-01 5.45696987e-01 3.35523286e-01 2.32078045e-01
  1.48713368e-01 7.58232655e-01 5.65640100e-01 1.50824764e-02
  6.13373956e-03 5.73675354e-01 2.77128294e-01 2.80716612e-01
  5.39996555e-01 7.24785098e-01 4.15377078e-01 8.09589437e-01
  7.85783286e-01 6.06246549e-01 2.81324400e-01 2.17682236e-01
  2.25145556e-01 6.44359808e-01 2.62523777e-01 9.40520874e-01
  8.47422663e-01 6.48280242e-01 7.32084541e-01 7.19791971e-02
  4.45165005e-01 9.10426095e-01 6.70178021e-01 5.80803116e-01
  5.86161886e-01 1.82793459e-01 8.64510013e-01 5.96109146e-01
  5.51196865e-02 3.71243589e-01 2.85957796e-01 8.98629014e-01
  7.95935791e-01 2.39161758e-02 1.33689540e-02 7.87800411e-01
  3.20813038e-01 3.65727988e-01 4.13070258e-01 9.06093472e-01
  8.32098140e-01 6.15808860e-01 8.32935800e-01 1.64799311e-01
  6.28596500e-02 4.85567210e-01 6.46874607e-01 6.20286282e-02
  6.11418260e-01 8.59820684e-01 2.35060819e-01 2.35519374e-01
  5.43599774e-01 8.73290669e-01 8.48935482e-01 7.96073720e-01
  8.74765736e-01 9.86639032e-01 6.39620240e-01 5.72967143e-01
  3.45998878e-01 3.47249914e-01 5.37259664e-01 9.18051155e-01
  8.61694695e-01 7.39207439e-01 9.08805771e-01 9.18598972e-01
  7.15938660e-01 8.75317809e-02 4.45504681e-01 8.18584546e-01]
 [4.84989880e-01 2.80877623e-02 9.51694931e-01 7.26138149e-01
  8.50587498e-01 7.47280654e-01 1.70281425e-01 7.84833259e-01
  9.38018042e-01 1.57351825e-01 9.00310249e-02 6.81254526e-01
  8.83395062e-01 4.47817834e-01 3.39592735e-01 3.10514399e-01
  6.28513026e-01 2.28418019e-01 3.77002115e-01 6.10179858e-01
  4.70439914e-01 9.99847271e-01 1.17391414e-01 5.43049286e-01
  1.07595171e-01 6.78026264e-01 3.04398590e-01 5.55276885e-01
  6.36000214e-01 9.24605940e-01 5.47424168e-01 6.56497143e-01
  5.14955386e-01 6.81382604e-01 4.73127322e-01 4.54767085e-01
  9.47560226e-01 4.33160257e-01 4.67070232e-02 2.29571336e-02
  7.01008992e-01 4.19646877e-01 1.89348492e-01 9.17374206e-01
  7.02963568e-01 7.26980334e-01 3.38955306e-01 9.39732837e-01
  1.26064261e-01 5.73315731e-01 1.76812735e-01 2.77910108e-01
  8.58172135e-01 1.32161245e-01 6.55882068e-01 2.11349502e-01
  7.63085884e-01 7.44146037e-01 5.45773571e-01 1.37421054e-01
  7.90201766e-01 2.94671030e-01 2.59445427e-01 5.69654588e-01
  2.98164623e-01 8.14011306e-01 4.73525154e-01 1.60059774e-01
  7.48493009e-01 8.89519504e-01 1.77587503e-01 8.44718989e-01
  3.58497934e-01 4.44972999e-01 9.92332822e-01 2.02068109e-02
  2.04099914e-01 6.03175600e-01 7.63210128e-01 1.96948299e-01
  1.83276121e-01 9.45612884e-01 6.41816768e-01 1.29318170e-01]
 [5.69023959e-01 3.58805059e-01 5.68700451e-01 9.37563704e-01
  3.11632106e-01 4.62376283e-01 7.67509349e-01 1.37403071e-01
  3.69263094e-01 1.56044408e-01 4.79319940e-01 7.23572342e-01
  2.04242050e-01 2.99867397e-01 9.06148279e-01 2.38144757e-01
  3.33377476e-01 6.78938563e-01 3.09436738e-01 7.82183842e-01
  3.44987486e-01 2.38945627e-01 7.92120522e-02 4.29647308e-01
  8.71672204e-01 7.87343402e-01 5.25997743e-01 9.14192780e-01
  5.35234336e-01 2.44008595e-01 9.37429072e-01 5.49022767e-01
  7.52949841e-02 1.31776751e-02 9.63048293e-01 4.04023982e-01
  5.63415836e-01 8.24174495e-01 6.21497268e-01 9.72680275e-01
  6.84339528e-01 6.50964637e-01 3.14881527e-01 7.08170024e-01
  6.16422193e-02 9.85694312e-01 5.04547398e-01 2.90771742e-01
  6.65711133e-01 2.84711601e-01 7.63972124e-01 3.23444605e-01
  8.74034575e-01 7.48035320e-01 8.64694426e-02 8.69572151e-01
  6.28839272e-01 5.73128466e-01 9.41159393e-01 1.67560589e-01
  5.45255866e-02 4.44725008e-01 2.29065594e-01 8.37042440e-02
  9.77710461e-01 5.38689792e-01 7.66440499e-01 5.38734481e-02
  1.05195454e-01 6.89532726e-01 7.52996171e-01 1.69450733e-01
  5.70365284e-02 1.51441881e-01 5.59038025e-01 8.46939607e-01
  9.49462309e-01 9.85957087e-01 3.74433227e-01 1.24842503e-01
  3.20529308e-01 7.92172783e-01 6.67959571e-01 2.31653148e-01]
 [5.00772363e-02 1.88038015e-01 1.83532303e-01 6.40467904e-01
  9.47901836e-01 9.47553441e-01 1.80540960e-02 6.38257960e-01
  1.15706810e-01 7.10742610e-01 8.93137952e-01 2.11085034e-01
  4.10763028e-02 9.96146862e-01 3.82750199e-01 3.40520790e-01
  3.14732679e-01 7.00373676e-01 4.58544272e-01 5.56218075e-01
  5.59172822e-01 4.40211969e-01 4.02582536e-01 8.69772322e-01
  6.51003686e-01 9.80474037e-01 7.27712751e-01 4.11995444e-01
  9.85800936e-01 3.09892702e-02 6.00210498e-01 4.99933326e-01
  1.75867674e-01 3.47157196e-01 9.24199745e-01 9.65803845e-01
  6.28942535e-01 5.80490086e-01 8.60751130e-01 8.80968752e-01
  7.90495990e-01 2.01191107e-01 1.14647508e-01 8.67675194e-01
  8.07079460e-02 2.47797401e-01 8.07487471e-01 1.61790698e-01
  6.27555037e-01 3.12040331e-02 6.67091568e-01 9.36842962e-01
  2.68967208e-01 7.08219677e-02 8.39820750e-01 4.42008589e-01
  6.28035890e-01 8.83047785e-01 2.28300607e-01 8.91577462e-02
  5.29279860e-01 5.39073615e-01 6.40320276e-01 9.86799231e-01
  2.15466865e-01 9.85068422e-01 6.87521955e-01 6.89517443e-02
  1.97989794e-01 2.73884971e-01 7.11728090e-01 9.52931217e-01
  6.20028701e-01 9.56377642e-01 5.83413836e-01 7.08354839e-01
  6.49541407e-01 9.73228875e-01 1.14226884e-02 2.26866688e-01
  8.72304792e-01 7.84113298e-01 8.51105087e-01 5.36819279e-01]
 [5.32899022e-01 3.48067177e-01 6.05796121e-01 3.31223493e-01
  3.27380353e-01 9.36867464e-01 2.55784233e-01 6.21850667e-01
  1.72474283e-01 8.28757422e-01 9.91540406e-01 1.88999308e-01
  7.52664381e-01 2.60059113e-01 4.23941688e-01 3.68130367e-01
  5.97115760e-01 5.21522374e-01 6.17830825e-02 3.59450468e-01
  2.38111398e-01 5.60401813e-01 8.25362837e-02 9.29018797e-01
  3.49568139e-01 7.20360016e-01 4.14530075e-01 8.81969221e-02
  5.53223120e-01 7.76245545e-01 5.71913795e-01 6.71384972e-03
  2.31420108e-01 4.24189392e-02 7.85956079e-01 8.19377739e-01
  4.88481481e-01 8.17817437e-01 8.70670366e-02 7.03303391e-01
  4.00464346e-01 2.52303137e-01 8.25169850e-01 3.58121842e-01
  6.98668648e-01 2.85581931e-01 1.45195137e-01 3.95681003e-01
  1.64383806e-01 2.87944015e-01 1.07511776e-02 2.93925109e-01
  3.01163004e-01 4.87973157e-02 8.60340360e-01 9.17253640e-01
  5.41381176e-01 8.85693931e-01 2.12824648e-01 9.56932747e-02
  2.91907859e-01 4.27876722e-01 2.57321486e-01 9.76241615e-01
  4.34411127e-01 9.19659836e-01 4.67087367e-01 3.51818825e-01
  5.21647225e-01 6.98735909e-01 1.47824065e-01 9.17297240e-01
  6.57188466e-01 4.49930940e-01 3.97817673e-01 5.67526525e-01
  6.71091439e-01 6.89323445e-01 4.46044836e-01 7.01955465e-01
  2.05839367e-01 5.80466894e-01 4.11627363e-01 4.04089160e-01]
 [6.30944225e-01 7.73414972e-01 3.39066244e-02 5.42751423e-01
  1.09875168e-01 1.12372236e-01 6.65690987e-01 9.38136602e-01
  6.32249794e-01 8.31037754e-03 3.01805070e-01 9.69689830e-01
  8.91532605e-01 1.10050560e-01 5.04928255e-01 8.77504734e-02
  1.24044827e-01 7.18808013e-03 4.64181346e-01 7.27702431e-01
  7.03487514e-01 7.74869237e-01 5.41476803e-01 5.02813875e-01
  6.86179406e-01 9.12161191e-01 2.64652924e-01 9.74401958e-01
  6.60614001e-01 1.85434092e-01 1.84414893e-01 8.97044423e-01
  6.01915380e-01 8.44478153e-01 9.43667423e-01 8.18539804e-01
  4.03758485e-01 1.06170688e-01 2.11408694e-01 2.43848926e-01
  7.18855377e-02 3.69610598e-01 6.36910803e-01 8.77771032e-01
  7.03335035e-01 1.89831414e-01 2.68465186e-01 5.37069199e-01
  5.44896488e-01 4.45196591e-01 1.54339178e-01 6.70742601e-01
  9.66280644e-01 8.46889765e-01 4.10420065e-01 4.27531222e-01
  7.72457706e-01 8.47270817e-01 2.48564893e-01 2.12235064e-01
  6.62048560e-01 5.84636154e-01 2.31008630e-01 9.45877434e-01
  8.76287133e-01 8.65689095e-01 8.57628816e-01 5.95252373e-01
  1.18041529e-01 6.72864057e-01 3.16225084e-01 8.61951809e-01
  4.84684884e-01 1.26675003e-01 9.78192322e-02 1.80787491e-01
  6.18895391e-01 3.28774712e-01 4.63109324e-01 6.16756818e-01
  7.11913757e-01 8.25254403e-01 5.58740745e-01 1.64154209e-01]
 [9.04301325e-01 3.37275124e-01 9.22740061e-01 5.66101561e-01
  1.60260662e-01 5.98089259e-01 3.75465344e-01 1.91839900e-01
  8.46054699e-01 5.89950171e-01 1.63229337e-01 1.40781575e-01
  4.12413325e-01 2.20997482e-01 1.90121183e-01 6.67883871e-04
  2.53736208e-01 7.36232839e-01 9.58042739e-01 1.36265818e-01
  3.13989473e-01 9.31308773e-01 8.33836208e-01 6.94065336e-01
  1.47065903e-01 2.45064256e-01 2.61098312e-01 6.39270667e-01
  3.33400485e-01 5.56758336e-01 4.78809586e-01 8.87607378e-03
  9.36913243e-01 1.27194977e-01 6.20789665e-01 1.14332579e-01
  9.83835155e-01 1.00992162e-01 1.92517646e-01 1.50174919e-01
  8.78056152e-01 1.04659215e-01 4.30278308e-01 9.76527430e-01
  6.60694248e-01 6.00481110e-01 8.76071772e-01 8.71017295e-01
  4.06587600e-01 8.50532333e-01 2.30821975e-01 6.52285591e-01
  6.46909726e-01 3.03806412e-01 7.85925492e-01 4.77618619e-01
  9.10986647e-01 3.75221919e-01 8.15720315e-01 9.76592901e-01
  1.50061864e-01 6.79299187e-01 8.78241206e-01 3.46586918e-01
  1.97577633e-01 2.15468922e-01 9.62793840e-01 7.91623562e-01
  1.83696932e-01 2.36984958e-01 7.18869331e-01 8.61492089e-01
  7.08298680e-01 3.07031502e-01 8.33872452e-01 2.12552914e-01
  9.33709665e-01 8.80884296e-01 3.41099376e-01 1.98430407e-02
