row,col,value
0, 6025, 0.0608066582533
0, 6026, 0.0211445907888
0, 6086, 0.0135046004068
0, 6096, 0.0133149210374
0, 6192, 0.0112610176139
0, 6279, 0.0344466352962
0, 6354, 0.028290668412
0, 6405, 0.0135973419813
0, 6541, 0.0107403235985
0, 6629, 0.0140094674812
0, 6652, 0.00786395417716
0, 6719, 0.0141653171614
0, 6851, 0.024660348799
0, 6899, 0.00859434780964
0, 6915, 0.0298043301102
0, 6933, 0.0553708228425
0, 6936, 0.0789514411577
0, 6982, 0.031646436736
0, 7004, 0.0581954829201
0, 7012, 0.0146972152061
0, 7016, 0.0259494085324
0, 7138, 0.00918445991779
0, 7171, 0.0254735405713
0, 7205, 0.0215138395919
0, 7333, 0.0126151278557
0, 7425, 0.0583683426087
0, 7444, 0.0319285248485
0, 7447, 0.0162149117325
0, 7561, 0.0427958801957
0, 7716, 0.024660348799
0, 7789, 0.0102336448755
0, 7829, 0.0134712064734
0, 7832, 0.0135888552044
0, 8029, 0.00873586234788
0, 8100, 0.0160758421112
0, 8125, 0.0132905893847
0, 8182, 0.0260405720814
0, 8207, 0.0271372715338
0, 8208, 0.0229135163639
0, 8337, 0.0258651289908
0, 8374, 0.278777908379
0, 8375, 0.160906881902
0, 8435, 0.0218131123859
0, 8464, 0.025259427807
0, 8501, 0.0419084919283
0, 8574, 0.0177286671219
0, 8610, 0.0225253204065
0, 8697, 0.0819571525929
0, 8884, 0.0110237250648
0, 8937, 0.0126810283231
0, 8958, 0.0196936996162
0, 8977, 0.0144693872128
0, 9060, 0.0215351200332
0, 9099, 0.0153774718852
0, 9157, 0.0146770791133
0, 9158, 0.0274251075074
0, 9170, 0.0195414924309
0, 9213, 0.017119438416
0, 9225, 0.0136656441994
0, 9318, 0.0240664345465
0, 9319, 0.0286368755486
0, 9328, 0.0260888641151
0, 9331, 0.0268618195065
0, 9347, 0.0616899661168
0, 9522, 0.012740181374
0, 9541, 0.0181040542923
0, 9567, 0.013563462155
0, 9605, 0.0152663011722
0, 9653, 0.0278826787071
0, 9719, 0.0169023575516
0, 9743, 0.0167755559381
0, 9814, 0.0171489466352
0, 9815, 0.0147580062218
0, 9877, 0.0222243279207
0, 9918, 0.0137694833219
0, 9929, 0.0142493875886
0, 9930, 0.0115443144457
0, 9931, 0.0190256522688
0, 9943, 0.0191457171407
0, 9961, 0.0733960722971
0, 9962, 0.0633511493714
0, 9965, 0.0166239105419
0, 9966, 0.0130991946462
0, 10012, 0.0209275099243
0, 10021, 0.0469678349707
0, 10031, 0.022628879627
0, 10036, 0.0775259499704
0, 10037, 0.0234839174853
0, 10063, 0.0107240371831
0, 10066, 0.0136656441994
0, 10089, 0.0305986729906
0, 10092, 0.0387859120825
0, 10093, 0.02634059791
0, 10094, 0.0360715041485
0, 10095, 0.0219681628725
0, 10120, 0.0165967203854
0, 10155, 0.0340327780412
0, 10380, 0.00986764399146
0, 10439, 0.0313679897262
0, 10544, 0.0551543719136
0, 10560, 0.00846350716616
0, 10631, 0.0191659486654
0, 10655, 0.0141932181738
0, 10676, 0.0160633479175
0, 10678, 0.393314368134
0, 10679, 0.0812018691599
0, 10704, 0.0169595300049
0, 10872, 0.0321233762587
0, 10917, 0.0764972509824
0, 10928, 0.0144305793835
0, 10951, 0.118377471793
0, 11027, 0.108458598516
0, 11029, 0.0419084919283
0, 11054, 0.0184933232739
0, 11131, 0.0118149598467
0, 11142, 0.0274867304961
0, 11144, 0.02969848849
0, 11146, 0.0447127176598
0, 11258, 0.0278212159627
0, 11286, 0.00904947157795
0, 11301, 0.0284237732384
0, 11460, 0.0128828995076
0, 11547, 0.0280427688513
0, 11549, 0.0174672813355
0, 11724, 0.0308449830584
0, 11836, 0.0152663011722
0, 11848, 0.0324006335774
0, 11850, 0.0264696599017
0, 11897, 0.0116124679623
0, 11938, 0.0264696599017
0, 12042, 0.00737012399078
0, 12045, 0.00934854465109
0, 12093, 0.0830775856154
0, 12145, 0.103926221319
0, 12160, 0.0814636288671
0, 12311, 0.0624663580315
0, 12344, 0.0279286840993
0, 12396, 0.0194138482262
0, 12433, 0.0230980614776
0, 12448, 0.00930930077607
0, 12460, 0.0198721995991
0, 12522, 0.0182780669635
0, 12534, 0.0372819113722
0, 12537, 0.0362145886853
0, 12539, 0.0189664536447
0, 12542, 0.108912738913
0, 12543, 0.0399267018419
0, 12547, 0.0306557881506
0, 12692, 0.0141746039973
0, 12718, 0.02485338477
0, 12820, 0.0146369959011
0, 12857, 0.0189861257715
0, 12871, 0.00987713735455
0, 12892, 0.24293830522
0, 12894, 0.0704348361917
0, 12895, 0.0944174350333
0, 13085, 0.02969848849
0, 13107, 0.011712913508
1, 2, 0.0296074399057
1, 65, 0.0380059240057
1, 69, 0.0352466476047
1, 94, 0.0225924477524
1, 129, 0.0562323630235
1, 146, 0.0219335519654
1, 171, 0.0403965168404
1, 226, 0.0425322320885
1, 257, 0.0425322320885
1, 327, 0.0303617042031
1, 378, 0.0453658470631
1, 401, 0.0304301059657
1, 421, 0.0246902148748
1, 456, 0.322674476469
1, 473, 0.0141673934277
1, 503, 0.0411149011483
1, 515, 0.0251210905562
1, 555, 0.0178724300982
1, 556, 0.0330935990215
1, 600, 0.0495969594665
1, 630, 0.027717349124
1, 660, 0.033159950718
1, 685, 0.141204949988
1, 809, 0.0432621818481
1, 916, 0.0264249166373
1, 970, 0.0212077416529
1, 988, 0.0191726296768
1, 1087, 0.0237933266167
1, 1089, 0.0402221724516
1, 1098, 0.0441295751065
1, 1147, 0.0144005754359
1, 1156, 0.0559628700589
1, 1223, 0.0484635479431
1, 1403, 0.0517350045217
1, 1418, 0.0263339246346
1, 1508, 0.0440505876502
1, 1509, 0.0491278320312
1, 1510, 0.0520380996435
1, 1511, 0.0359422175241
1, 1540, 0.0442769178164
1, 1614, 0.0231828157261
1, 1615, 0.0124001324645
1, 1770, 0.0192826846122
1, 1866, 0.0210608264456
1, 1965, 0.0260438751716
1, 1976, 0.0517350045217
1, 2024, 0.0283913338794
1, 2185, 0.0514409583801
1, 2220, 0.111818822123
1, 2266, 0.0205443351711
1, 2298, 0.0215500212013
1, 2301, 0.0248058695997
1, 2304, 0.151051847724
1, 2313, 0.039698617114
1, 2323, 0.066642175044
1, 2371, 0.0340865065826
1, 2455, 0.0230846440073
1, 2478, 0.0291750902528
1, 2516, 0.0269892608052
1, 2556, 0.0385384760918
1, 2603, 0.0286743939973
1, 2615, 0.0253233525758
1, 2629, 0.0503454065353
1, 2656, 0.0256770269842
1, 2706, 0.0338895037308
1, 2822, 0.024825278107
1, 2941, 0.0728696217538
1, 2999, 0.119671461875
1, 3000, 0.0403343095587
1, 3013, 0.0141608115269
1, 3046, 0.0337750801608
1, 3103, 0.0452107286723
1, 3173, 0.0340865065826
1, 3449, 0.0500895528193
1, 3493, 0.0419627200557
1, 3539, 0.0286171274742
1, 3627, 0.0166814335701
1, 3659, 0.033840862574
1, 3692, 0.0952845091676
1, 3713, 0.0297345360464
1, 3719, 0.0319484615274
1, 3805, 0.0243111455787
1, 3970, 0.0770769521837
1, 4088, 0.0353027720543
1, 4093, 0.0403343095587
1, 4152, 0.0508779586214
1, 4217, 0.0181743264354
1, 4311, 0.025262236676
1, 4377, 0.0260658859388
1, 4438, 0.0799320986256
1, 4473, 0.0246138593432
1, 4478, 0.0283356850633
1, 4506, 0.0309588454665
1, 4621, 0.0407642866096
1, 4700, 0.0299937566447
1, 4731, 0.0279547055307
1, 4780, 0.0387758324986
1, 4849, 0.0134808059216
1, 4902, 0.0290251662892
1, 4930, 0.0477271146377
1, 4939, 0.0385384760918
1, 4988, 0.0219916631324
1, 5115, 0.0187968418691
1, 5129, 0.0279014631619
1, 5216, 0.0227014586669
1, 5249, 0.14862020641
1, 5330, 0.0245759024013
1, 5653, 0.0141937651014
1, 5680, 0.0431367048106
1, 5747, 0.0188602529094
1, 5869, 0.0238459526417
1, 5984, 0.0384770299352
1, 5985, 0.0356723306703
1, 6015, 0.0204566693671
1, 6017, 0.0319085027941
1, 6040, 0.0207092425454
1, 6096, 0.0409632744478
1, 6103, 0.0456836105632
1, 6185, 0.033792460441
1, 6188, 0.0267265835253
1, 6230, 0.0384606115421
1, 6279, 0.264937165508
1, 6317, 0.018945441023
1, 6438, 0.0327602826702
1, 6541, 0.01652127046
1, 6651, 0.0512273678181
1, 6652, 0.012096703852
1, 6720, 0.0215083140921
1, 6730, 0.0122526692253
1, 6756, 0.0708319791129
1, 6871, 0.0617016050901
1, 6917, 0.0193716225911
1, 6936, 0.0607234084061
1, 6969, 0.0182437964459
1, 7016, 0.0199582997993
1, 7096, 0.0304301059657
1, 7136, 0.0300680417203
1, 7171, 0.0391845971391
1, 7214, 0.0329591031482
1, 7461, 0.0227328275286
1, 7472, 0.0375713028739
1, 7507, 0.0634337625935
1, 7657, 0.0380802625793
1, 7716, 0.0189668536711
1, 7903, 0.0347920365498
1, 8021, 0.01652127046
1, 8029, 0.0134379139722
1, 8121, 0.0445749511633
1, 8122, 0.0308866853324
1, 8129, 0.0194839363991
1, 8165, 0.0197704549789
1, 8166, 0.0225460955998
1, 8177, 0.0257835124996
1, 8179, 0.027717349124
1, 8219, 0.0162410057917
1, 8248, 0.0177960005063
1, 8249, 0.0190529728142
1, 8374, 0.0285886185852
1, 8375, 0.0353592181356
1, 8423, 0.0312902723522
1, 8474, 0.0325256031611
1, 8477, 0.0432960602237
1, 8524, 0.0309951247496
1, 8574, 0.0272710688583
1, 8792, 0.0332294606823
1, 8845, 0.0331386783416
1, 8957, 0.0219190775848
1, 8958, 0.0605875483608
1, 9107, 0.0200177436384
1, 9116, 0.0211808662904
1, 9117, 0.0204941449262
1, 9159, 0.0210608264456
1, 9200, 0.0319885830258
1, 9206, 0.0214529779115
1, 9213, 0.0526678492692
1, 9225, 0.0210211360726
1, 9328, 0.0200655583645
1, 9329, 0.0192165042003
1, 9331, 0.0413201130342
1, 9333, 0.0476919052834
1, 9334, 0.0251612120546
1, 9414, 0.0249622191403
1, 9528, 0.0247093966028
1, 9529, 0.0948997217128
1, 9530, 0.160963782766
1, 9531, 0.0319085027941
1, 9545, 0.0438381551696
1, 9547, 0.0268929293358
1, 9698, 0.104701636849
1, 9702, 0.0232157582793
1, 9766, 0.0307794267672
1, 9822, 0.0497147024794
1, 9827, 0.0327836916619
1, 9847, 0.0386960764819
1, 9881, 0.0237758469063
1, 9918, 0.0211808662904
1, 9930, 0.0177580069616
1, 9934, 0.0348088060007
1, 9939, 0.0293580642
1, 9965, 0.0255716803731
1, 10067, 0.0218470230261
1, 10341, 0.0198054040903
1, 10544, 0.254523139944
1, 10677, 0.0437803849566
1, 10679, 0.0832723539438
1, 10681, 0.0799281372118
1, 10682, 0.0461367535259
1, 10686, 0.014646321594
1, 10776, 0.0409138775538
1, 10827, 0.0214116788395
1, 10859, 0.018263735348
1, 10872, 0.0164712289591
1, 10917, 0.164740332623
1, 10918, 0.134464646679
1, 10928, 0.0443955906361
1, 10982, 0.015077253472
1, 11046, 0.0302263094355
1, 11089, 0.0219916631324
1, 11142, 0.0211406902419
1, 11283, 0.0177296076697
1, 11297, 0.0647981026887
1, 11312, 0.0439147259894
1, 11358, 0.0310680866702
1, 11367, 0.0251813342562
1, 11372, 0.0292966944424
1, 11373, 0.033321087522
1, 11479, 0.0517350045217
1, 11496, 0.0393529741323
1, 11547, 0.0431367048106
1, 11599, 0.0338895037308
1, 11603, 0.0276394845743
1, 11897, 0.0178628439036
1, 12042, 0.0113370710536
1, 12145, 0.0399660493128
1, 12152, 0.0369533418728
1, 12160, 0.219294568496
1, 12343, 0.0258049484477
1, 12405, 0.0353592181356
1, 12497, 0.0907316941261
1, 12502, 0.0716456487489
1, 12534, 0.0286743939973
1, 12538, 0.0128793309421
1, 12542, 0.201041631525
1, 12543, 0.153542822443
1, 12547, 0.0157187246286
1, 12661, 0.0378589091236
1, 12692, 0.0218040419503
1, 12698, 0.0264937165508
1, 12737, 0.030815050004
1, 12740, 0.0809677824157
1, 12741, 0.0331839649236
1, 12742, 0.0484635479431
1, 12836, 0.0353592181356
1, 12892, 0.373699117054
1, 12894, 0.081259631136
1, 12895, 0.0363093338394
1, 12905, 0.0216199279124
1, 13042, 0.0128045145817
1, 13113, 0.0355882939078
2, 7, 0.00377184978167
2, 15, 0.0040021555943
2, 16, 0.00176320436692
2, 56, 0.0148111539547
2, 58, 0.00425717703566
2, 64, 0.00212117863629
2, 67, 0.0266302183438
2, 70, 0.00460544207672
2, 75, 0.00404096933035
2, 92, 0.00827294430647
2, 118, 0.0122752677325
2, 146, 0.0101834572321
2, 158, 0.00241023507795
2, 159, 0.00210654428217
2, 170, 0.0519282018979
2, 171, 0.0112533401489
2, 176, 0.00195565246996
2, 178, 0.00419814832172
2, 180, 0.00257134305148
2, 182, 0.00368630826589
2, 184, 0.00347570517819
2, 203, 0.00236099673019
2, 207, 0.00409042070422
2, 222, 0.00211091005476
2, 224, 0.0128894616639
2, 226, 0.00394943023492
2, 236, 0.00514751901261
2, 257, 0.00789886046985
2, 259, 0.00389654685845
2, 271, 0.00264415020014
2, 272, 0.00469156855546
2, 273, 0.00325745132524
2, 305, 0.0024861463529
2, 317, 0.00273184631672
2, 335, 0.00321746123469
2, 356, 0.0194446324545
2, 358, 0.00415624965484
2, 373, 0.00404096933035
2, 401, 0.00282565890976
2, 417, 0.0138642682606
2, 419, 0.00565729028774
2, 420, 0.00872240329229
2, 421, 0.013756007105
2, 426, 0.00413076528272
2, 427, 0.0035154778626
2, 442, 0.00670726396827
2, 555, 0.00663834577547
2, 579, 0.00218533574798
2, 600, 0.00460544207672
2, 617, 0.00185658264982
2, 618, 0.00381071845091
2, 620, 0.00162207142116
2, 622, 0.00208360571014
2, 630, 0.0128687975315
2, 631, 0.0253453316844
2, 632, 0.00231063753727
2, 634, 0.00295924344695
2, 646, 0.00233827189366
2, 654, 0.00265996548097
2, 656, 0.00783466948926
2, 657, 0.00189033657687
2, 660, 0.00461871757688
2, 683, 0.00363857773471
2, 684, 0.0114191998148
2, 701, 0.00346282288609
2, 734, 0.0032992701573
2, 752, 0.00435491553949
2, 774, 0.00234767205471
2, 785, 0.00241226083209
2, 875, 0.00417000371281
2, 876, 0.00225433498815
2, 878, 0.00465118298863
2, 880, 0.00255223786348
2, 882, 0.00379915412628
2, 883, 0.00472439225979
2, 887, 0.00219648017365
2, 909, 0.00401721143306
2, 918, 0.00320773106187
2, 925, 0.0139908103377
2, 930, 0.0037629265146
2, 932, 0.00280673490464
2, 937, 0.00462802662219
2, 953, 0.00407780495084
2, 954, 0.00724641096019
2, 964, 0.00627575645221
2, 965, 0.0275406530145
2, 971, 0.00767375215052
2, 1009, 0.00417000371281
2, 1068, 0.0114722226338
2, 1089, 0.0136947221604
2, 1093, 0.00444494978588
2, 1129, 0.00335438487817
2, 1138, 0.00309410778739
2, 1147, 0.00267439846132
2, 1159, 0.0100292791072
2, 1213, 0.0213850605969
2, 1216, 0.00182616467626
2, 1274, 0.00210945248055
2, 1281, 0.0205114364741
2, 1314, 0.00382729873519
2, 1315, 0.00646450675688
2, 1330, 0.00724287324872
2, 1372, 0.00173666306802
2, 1381, 0.00273761685712
2, 1418, 0.00489059675681
2, 1446, 0.00417000371281
2, 1451, 0.00268421328862
2, 1478, 0.00268421328862
2, 1486, 0.00265466327702
2, 1497, 0.00250615115662
2, 1506, 0.00181871566087
2, 1508, 0.18406893169
2, 1509, 0.0501806816243
2, 1510, 0.0289927192637
2, 1532, 0.00908170659868
2, 1533, 0.00452029900469
2, 1534, 0.00492027246365
2, 1539, 0.00435354267326
2, 1540, 0.00205571856151
2, 1551, 0.0243057905682
2, 1584, 0.00912376029532
2, 1591, 0.00427254929027
2, 1606, 0.0041426993682
2, 1615, 0.00806010382415
2, 1616, 0.0025220187004
2, 1624, 0.00624043627583
2, 1650, 0.00596328722054
2, 1664, 0.00337739559168
2, 1730, 0.00171275612361
2, 1767, 0.00283849599936
2, 1769, 0.00188804714484
2, 1818, 0.00475015812192
2, 1830, 0.00354848449011
2, 1833, 0.00389654685845
2, 1867, 0.00769677568715
2, 1876, 0.00368249443341
2, 1883, 0.00485313629607
2, 1885, 0.00253584205097
2, 1910, 0.00440582133723
2, 1914, 0.00335438487817
2, 1915, 0.00390688174378
2, 1947, 0.00225433498815
2, 1958, 0.0056899654945
2, 1960, 0.00353603215725
2, 1966, 0.00289172571636
2, 1976, 0.0240198763419
2, 2024, 0.00263634394263
2, 2025, 0.00214357879961
2, 2061, 0.00215422296519
2, 2063, 0.00374533697983
2, 2064, 0.00422718655807
2, 2074, 0.0107796450075
2, 2083, 0.00438806101959
2, 2096, 0.0047923581061
2, 2113, 0.00372807934295
2, 2131, 0.0102469622943
2, 2147, 0.00397147052116
2, 2151, 0.00314688940854
2, 2170, 0.00298164361027
2, 2179, 0.00232711776006
2, 2205, 0.00274926832194
2, 2211, 0.00717173711286
2, 2220, 0.0155747987552
2, 2227, 0.00214964600341
2, 2237, 0.0021285845684
2, 2257, 0.00328863483259
2, 2266, 0.00190769246044
2, 2283, 0.00192419392179
2, 2291, 0.00275220452869
2, 2301, 0.00921362896703
2, 2316, 0.0337004176317
2, 2317, 0.00374533697983
2, 2334, 0.00381782064395
2, 2343, 0.00199078651986
2, 2345, 0.00220452444379
2, 2351, 0.00845437311614
2, 2352, 0.00480397526837
2, 2358, 0.0114588947121
2, 2359, 0.0224041033924
2, 2378, 0.00352227809927
2, 2379, 0.00419814832172
2, 2385, 0.0101248440606
2, 2386, 0.00631198051193
2, 2398, 0.00222082839813
2, 2406, 0.00242863044343
2, 2429, 0.00204615552691
2, 2448, 0.0119144115635
2, 2450, 0.00966423975456
2, 2491, 0.00364636184654
2, 2509, 0.00308559956213
2, 2519, 0.00337739559168
2, 2523, 0.00317914662241
2, 2525, 0.00583204930674
2, 2530, 0.00232527189138
2, 2554, 0.00472439225979
2, 2578, 0.00244110283151
2, 2581, 0.00468028842575
2, 2594, 0.0379301539773
2, 2603, 0.00266262815423
2, 2613, 0.00402035728914
2, 2647, 0.00848888620155
2, 2651, 0.00332091915898
2, 2652, 0.0151408006167
2, 2653, 0.00242040901621
2, 2671, 0.00279125860274
2, 2685, 0.00912376029532
2, 2704, 0.00266262815423
2, 2706, 0.00314688940854
2, 2719, 0.00314237271976
2, 2729, 0.00717173711286
2, 2765, 0.00462802662219
2, 2769, 0.00446127029075
2, 2776, 0.00175131304944
2, 2782, 0.00365421277559
2, 2818, 0.00381538492089
2, 2821, 0.00221427189967
2, 2822, 0.00230520946425
2, 2834, 0.00249720607193
2, 2857, 0.00199078651986
2, 2860, 0.00239817387962
2, 2861, 0.003608087324
2, 2863, 0.0024708840361
2, 2926, 0.00180713127595
2, 2927, 0.00378296689101
2, 2965, 0.00253121101515
2, 2984, 0.00417000371281
2, 3000, 0.00374533697983
2, 3005, 0.00246013623182
2, 3013, 0.00131493539015
2, 3015, 0.00318195730089
2, 3038, 0.00224753475147
2, 3046, 0.00784066084848
2, 3055, 0.00427810932733
2, 3067, 0.00489480678223
2, 3092, 0.0113974623788
2, 3148, 0.00333193890215
2, 3153, 0.0028547999537
2, 3213, 0.0032781217557
2, 3218, 0.00713525620623
2, 3267, 0.00153645358784
2, 3270, 0.00277603982202
2, 3279, 0.00236483970904
2, 3284, 0.00210075548045
2, 3294, 0.0295903059065
2, 3299, 0.00316387013544
2, 3318, 0.00340100019514
2, 3338, 0.00219487977496
2, 3339, 0.00158275352649
2, 3340, 0.0118811519701
2, 3341, 0.00367011974382
2, 3343, 0.0145755956959
2, 3366, 0.00375408946403
2, 3386, 0.0054426425448
2, 3400, 0.0097162998662
2, 3407, 0.00332091915898
2, 3408, 0.00196058974305
2, 3438, 0.00194099857649
2, 3442, 0.00475015812192
2, 3445, 0.00195688429186
2, 3449, 0.00465118298863
2, 3455, 0.00475015812192
2, 3456, 0.00374533697983
2, 3493, 0.00779309371691
2, 3498, 0.00211091005476
2, 3539, 0.00531462107363
2, 3602, 0.00220614182285
2, 3620, 0.00598610566909
2, 3626, 0.00852520086789
2, 3627, 0.00619597466379
2, 3628, 0.00308137494668
2, 3632, 0.0022944490152
2, 3638, 0.0281959944075
2, 3639, 0.0100461645935
2, 3640, 0.00415624965484
2, 3646, 0.0033832398775
2, 3649, 0.00266529860173
2, 3678, 0.00223575465609
2, 3691, 0.00421255220396
2, 3692, 0.00884786673418
2, 3713, 0.00276107013238
2, 3739, 0.00256413175825
2, 3745, 0.00279125860274
2, 3746, 0.00688870096508
2, 3748, 0.00400555996825
2, 3791, 0.00991390367261
2, 3803, 0.00176520137125
2, 3805, 0.0101586081674
2, 3815, 0.00331003060634
2, 3816, 0.00315599025596
2, 3860, 0.003866224934
2, 3861, 0.00506704720405
2, 3877, 0.00256893296413
2, 3879, 0.00204479750496
2, 3928, 0.00557028133887
2, 3930, 0.00440581983955
2, 3970, 0.0143143225936
2, 3984, 0.00884473736388
2, 4029, 0.00298923392453
2, 4030, 0.00363857773471
2, 4051, 0.00472439225979
2, 4053, 0.00138013534538
2, 4078, 0.00372807934295
2, 4088, 0.032781217557
2, 4095, 0.00167033635354
2, 4099, 0.0194446324545
2, 4142, 0.00384838784357
2, 4153, 0.0041839677645
2, 4157, 0.00229623365503
2, 4160, 0.00337739559168
2, 4217, 0.00337523947362
2, 4240, 0.00531462107363
2, 4263, 0.00368684462628
2, 4264, 0.00184778808572
2, 4275, 0.00412934690304
2, 4281, 0.00391870584781
2, 4310, 0.00158850333738
2, 4315, 0.00357135035288
2, 4316, 0.00354999620893
2, 4326, 0.00328336318906
2, 4347, 0.0041426993682
2, 4350, 0.00342523015831
2, 4374, 0.00226463109259
2, 4378, 0.00272325820086
2, 4383, 0.00477648594371
2, 4389, 0.0035154778626
2, 4393, 0.00214206826645
2, 4410, 0.00300848995406
2, 4418, 0.00306466895494
2, 4419, 0.0039279085921
2, 4426, 0.00342523015831
2, 4427, 0.00314688940854
2, 4432, 0.00769310952944
2, 4434, 0.00424205887957
2, 4438, 0.675427718489
2, 4453, 0.0041426993682
2, 4454, 0.00292308745001
2, 4458, 0.00539593469318
2, 4467, 0.00621404078355
2, 4468, 0.00672740264846
2, 4471, 0.00288830654371
2, 4472, 0.0119144115635
2, 4509, 0.00183691248054
2, 4524, 0.00330463455754
2, 4536, 0.0106080964717
2, 4559, 0.00172990589392
2, 4578, 0.00296664937906
2, 4592, 0.00752585302921
2, 4601, 0.00925605324437
2, 4615, 0.0041839677645
2, 4619, 0.0117933228772
2, 4620, 0.00592291889122
2, 4621, 0.0246042128024
2, 4622, 0.00240619698035
2, 4623, 0.00481540016578
2, 4628, 0.00353603215725
2, 4632, 0.00870708534652
2, 4633, 0.00250615115662
2, 4640, 0.00238626966447
2, 4663, 0.00238430060532
2, 4681, 0.00472439225979
2, 4699, 0.014668924855
2, 4701, 0.0352912927452
2, 4707, 0.00166943568619
2, 4715, 0.0121229079911
2, 4719, 0.00678368804495
2, 4731, 0.00259579979253
2, 4753, 0.0056386146071
2, 4755, 0.00362320548009
2, 4770, 0.0164647462654
2, 4771, 0.00279125860274
2, 4772, 0.00456188014766
2, 4780, 0.00360062093463
2, 4785, 0.00475015812192
2, 4787, 0.017414170693
2, 4846, 0.00316550705299
2, 4849, 0.00250358374736
2, 4866, 0.00196929462635
2, 4892, 0.00250615115662
2, 4895, 0.0148518747748
2, 4899, 0.00779309371691
2, 4903, 0.00383889752274
2, 4926, 0.00281930730355
2, 4928, 0.00224246754949
2, 4937, 0.00380374099081
2, 4948, 0.0130916407528
2, 4950, 0.00405308378056
2, 4951, 0.0061128580215
2, 4960, 0.00285151582945
2, 4974, 0.00336790777948
2, 4982, 0.00399405506662
2, 4984, 0.00193737149592
2, 5029, 0.00220776206707
2, 5031, 0.00472199346038
2, 5033, 0.0157116343684
2, 5035, 0.003608087324
2, 5040, 0.00310269590325
2, 5041, 0.00291251360254
2, 5065, 0.00208360571014
2, 5124, 0.00305586189553
2, 5126, 0.00319689007964
2, 5154, 0.00375408946403
